"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1782,20,"RL",53,5470,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,792,792,"GasA","Gd","Y","FuseA",792,0,0,792,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1958,"Unf",1,366,"Fa","TA","Y",0,90,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal",103928.7533
1783,60,"RL",60,10800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,7,1939,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,676,676,"GasA","Ex","Y","SBrkr",676,676,0,1352,0,1,2,0,4,1,"Gd",7,"Typ",0,NA,"Detchd",1939,"Unf",2,720,"TA","TA","Y",187,0,128,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal",140876.487566667
1784,70,"RL",80,8146,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,8,1900,2003,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","Gd","BrkTil","Fa","TA","No","Unf",0,"Unf",0,405,405,"GasA","Gd","Y","SBrkr",717,322,0,1039,0,0,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1940,"Unf",1,281,"TA","TA","N",0,0,168,0,111,0,NA,NA,NA,0,5,2009,"WD","Normal",109903.932966667
1785,30,"RL",60,10230,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1054,1054,"GasA","Ex","Y","SBrkr",1078,0,0,1078,0,0,1,0,3,1,"Ex",6,"Typ",0,NA,"Detchd",1987,"Unf",1,264,"TA","TA","N",0,0,0,0,112,0,NA,"GdWo",NA,0,12,2009,"WD","Normal",111772.2436
1786,50,"RL",60,10410,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,5,1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1313,1313,"GasA","TA","Y","SBrkr",1313,0,1064,2377,0,0,2,0,3,1,"Gd",8,"Min2",1,"TA","Detchd",1954,"Unf",2,528,"TA","TA","Y",0,0,432,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",151897.167
1787,70,"RL",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,9,1910,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,560,560,"GasA","Ex","Y","SBrkr",930,760,0,1690,0,0,2,0,4,1,"Gd",5,"Typ",0,NA,"Detchd",2008,"Unf",2,624,"TA","TA","Y",0,0,112,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal",165568.9492
1788,30,"RL",90,5400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",2,5,1940,1950,"Gable","CompShg","Stucco","Stucco","None",0,"Fa","TA","PConc","Fa","TA","No","Unf",0,"Unf",0,416,416,"GasA","Gd","N","FuseA",599,0,0,599,1,0,1,0,2,1,"Gd",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,81,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",86870.9748
1789,30,"RL",60,10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,720,720,"GasA","TA","N","SBrkr",846,0,0,846,0,0,1,0,2,1,"Gd",4,"Typ",0,NA,"Detchd",1980,"Fin",2,576,"TA","TA","N",0,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",106075.559033333
1790,30,"RL",60,10800,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1890,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,630,630,"GasA","TA","Y","FuseA",725,0,0,725,0,0,1,1,1,1,"TA",4,"Typ",0,NA,"Detchd",1959,"Unf",1,320,"TA","TA","Y",0,30,0,0,0,0,NA,NA,NA,0,11,2009,"WD","Normal",91789.5946333334
1791,90,"RL",81,9671,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","Duplex","2Story",6,5,1969,1969,"Gable","CompShg","MetalSd","MetalSd","Stone",480,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1248,1248,"GasA","TA","Y","SBrkr",1248,1296,0,2544,0,0,2,2,6,2,"TA",12,"Typ",0,NA,"Attchd",1969,"RFn",3,907,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal",187336.665233333
1792,20,"RL",83,10143,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",295,"TA","TA","CBlock","TA","TA","No","Rec",384,"Unf",0,996,1380,"GasA","Fa","Y","SBrkr",1380,0,0,1380,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1963,"Unf",1,364,"TA","TA","Y",0,0,0,0,216,0,NA,"GdWo",NA,0,6,2009,"WD","Normal",160037.4378
1793,20,"RL",77,11500,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,4,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"Fa","TA","CBlock","TA","Fa","No","BLQ",872,"Rec",60,108,1040,"GasA","Gd","Y","SBrkr",1040,0,0,1040,1,0,1,0,3,1,"TA",6,"Min1",1,"Po","Attchd",1967,"RFn",2,480,"TA","TA","Y",0,0,156,0,0,0,NA,"MnPrv",NA,0,5,2009,"WD","Normal",134862.530266667
1794,20,"RL",62,8010,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,9,1958,2007,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","CBlock","TA","TA","Mn","GLQ",745,"Unf",0,206,951,"GasA","Gd","Y","SBrkr",951,0,0,951,1,0,1,0,2,1,"Gd",6,"Typ",0,NA,"Detchd",1985,"Unf",2,480,"TA","TA","Y",0,0,42,0,0,0,NA,NA,"Shed",450,9,2009,"WD","Normal",135903.357233333
1795,20,"RL",90,10454,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1957,1957,"Hip","CompShg","Plywood","Plywood","Stone",143,"TA","TA","CBlock","TA","TA","No","Rec",546,"Unf",0,559,1105,"GasA","Gd","Y","FuseA",1105,0,0,1105,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1957,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",143516.011266667
1796,20,"RL",80,9000,"Pave",NA,"IR1","HLS","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",6,6,1958,1958,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","BrkFace",82,"TA","TA","CBlock","Gd","TA","Gd","Unf",0,"Unf",0,160,160,"GasA","Fa","Y","SBrkr",1142,0,0,1142,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Basment",1958,"RFn",1,384,"TA","TA","Y",0,28,64,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",134294.624433333
1797,50,"RL",60,8064,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,5,1950,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","Rec",621,"Unf",0,174,795,"GasA","Gd","N","SBrkr",765,368,0,1133,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1989,"Unf",2,900,"TA","TA","Y",0,0,0,0,231,0,NA,NA,NA,0,12,2009,"COD","Abnorml",117443.878633333
1798,20,"RL",71,7350,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1958,1958,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1041,1041,"GasA","Gd","Y","SBrkr",1041,0,0,1041,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1958,"RFn",1,294,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,3,2009,"WD","Normal",125724.813933333
1799,20,"RL",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","Gd","No","ALQ",630,"BLQ",102,0,732,"GasA","TA","Y","SBrkr",732,0,0,732,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1952,"Unf",1,240,"TA","TA","Y",0,68,0,0,0,0,NA,NA,NA,0,9,2009,"WD","Normal",107462.420166667
1800,80,"RL",80,8000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1959,1959,"Gable","CompShg","BrkFace","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",433,"Rec",95,0,528,"GasA","TA","Y","SBrkr",1183,0,0,1183,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1959,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,7,2009,"WD","Normal",130351.102366667
1801,50,"RL",60,10800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",4,7,1949,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,832,832,"GasA","TA","Y","FuseF",832,629,0,1461,0,0,2,0,4,1,"TA",6,"Typ",0,NA,"Detchd",1949,"Unf",1,384,"TA","TA","Y",0,204,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal",145184.666866667
1802,50,"RL",60,8064,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,7,1948,1994,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",120,"Unf",0,744,864,"GasA","TA","Y","SBrkr",1064,0,431,1495,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1994,"Unf",2,576,"TA","TA","Y",180,36,0,0,0,0,NA,NA,NA,0,8,2009,"COD","Abnorml",147964.264866667
1803,60,"RL",76,7570,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1964,1964,"Gable","CompShg","HdBoard","HdBoard","BrkFace",420,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","TA","Y","SBrkr",993,813,0,1806,0,0,1,1,4,1,"TA",8,"Typ",0,NA,"Attchd",1964,"Unf",2,483,"TA","TA","Y",0,55,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Normal",154866.629266667
1804,90,"RL",75,8604,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","SFoyer",5,7,1978,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",124,"TA","Gd","CBlock","Gd","TA","Av","GLQ",941,"Unf",0,0,941,"GasA","Gd","Y","SBrkr",941,0,0,941,1,0,1,0,2,1,"Gd",4,"Typ",0,NA,"Attchd",1978,"Unf",2,564,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,11,2009,"WD","Normal",137082.654
1805,20,"RL",80,7936,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1963,1963,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",826,"Unf",0,219,1045,"GasA","TA","Y","SBrkr",1045,0,0,1045,1,0,1,0,3,1,"TA",6,"Typ",1,"Fa","Attchd",1963,"RFn",1,264,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",133288.2095
1806,50,"RM",68,4080,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,8,1935,1998,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,901,901,"GasA","Gd","Y","SBrkr",861,517,0,1378,0,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",1920,"Unf",1,162,"Fa","Fa","P",54,0,40,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",126903.2429
1807,90,"RM",57,10307,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","Duplex","2Story",6,5,1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Mn","LwQ",633,"Unf",0,339,972,"GasA","Gd","N","FuseA",972,972,0,1944,1,0,2,0,4,2,"TA",12,"Typ",0,NA,"Detchd",1920,"Unf",2,324,"Fa","TA","N",0,28,169,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",140905.886233333
1808,50,"RM",90,15660,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1910,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,240,240,"GasA","TA","Y","SBrkr",810,496,0,1306,0,0,1,1,3,1,"Gd",6,"Typ",0,NA,"Detchd",1959,"Unf",2,472,"Fa","TA","N",0,0,0,0,0,0,NA,"MnPrv",NA,0,7,2009,"WD","Normal",127253.604333333
1809,70,"RM",90,9900,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,8,1910,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,504,504,"GasA","Ex","Y","SBrkr",764,700,0,1464,0,0,2,0,3,1,"TA",7,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,176,0,0,0,NA,NA,NA,0,3,2009,"WD","Normal",141732.956366667
1810,70,"RM",57,6406,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1939,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",421,"Unf",0,269,690,"GasA","TA","Y","FuseA",868,690,0,1558,0,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Detchd",1939,"Unf",2,400,"TA","TA","Y",0,36,0,0,182,0,NA,"MnPrv",NA,0,10,2009,"WD","Normal",145881.9054
1811,190,"RM",63,7627,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","2fmCon","2Story",4,6,1920,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Fa","TA","BrkTil","Fa","Po","No","Unf",0,"Unf",0,600,600,"GasA","Gd","N","SBrkr",1101,600,0,1701,0,0,2,0,4,2,"Fa",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,148,0,0,0,NA,NA,NA,0,10,2009,"WD","Normal",120680.743866667
1812,50,"RM",56,10134,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,5,1910,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,801,801,"GasA","Gd","N","SBrkr",801,646,0,1447,0,0,1,0,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",80,0,244,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal",120218.491333333
1813,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1950,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Ex","CBlock","TA","TA","No","BLQ",384,"Unf",0,384,768,"GasA","TA","Y","FuseA",768,560,0,1328,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1950,"Unf",1,308,"TA","TA","Y",0,12,0,0,0,0,NA,"MnPrv",NA,0,3,2009,"WD","Normal",123913.128266667
1814,30,"RM",62,7404,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,861,861,"GasA","TA","Y","SBrkr",861,0,0,861,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1920,"Unf",2,288,"TA","TA","N",0,0,128,0,0,0,NA,NA,NA,0,11,2009,"Oth","Normal",101793.8796
1815,30,"RM",50,5925,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",2,4,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Fa","N","FuseA",612,0,0,612,0,0,1,0,1,1,"TA",4,"Typ",0,NA,"Detchd",1965,"Unf",1,308,"TA","Fa","N",0,0,25,0,0,0,NA,NA,NA,0,10,2009,"WD","Normal",69375.8854666666
1816,30,"RM",60,8520,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,8,1923,1950,"Gable","CompShg","Stucco","Stucco","None",0,"Gd","TA","PConc","Fa","TA","No","Unf",0,"Unf",0,624,624,"GasA","TA","Y","SBrkr",792,0,0,792,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1963,"Unf",1,287,"TA","TA","Y",0,0,81,0,0,0,NA,"GdWo",NA,0,2,2009,"WD","Normal",99755.3166
1817,70,"RM",60,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","BrkTil","Fa","TA","No","Unf",0,"Unf",0,677,677,"GasA","TA","Y","SBrkr",833,677,0,1510,0,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Detchd",1974,"Unf",2,720,"TA","TA","N",0,0,160,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",123997.165866667
1818,70,"RM",70,8400,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",6,7,1900,1950,"Gable","CompShg","Stucco","BrkFace","None",0,"TA","TA","BrkTil","Fa","Gd","Mn","Unf",0,"Unf",0,917,917,"GasA","Gd","Y","FuseA",1090,917,0,2007,0,0,2,0,3,1,"Ex",8,"Typ",0,NA,"Detchd",1930,"Unf",1,357,"TA","TA","Y",0,235,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",140408.609233333
1819,70,"RM",60,3600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1917,2007,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,624,624,"GasA","Ex","Y","SBrkr",664,624,0,1288,1,0,1,0,3,1,"Ex",5,"Typ",1,"Gd","Attchd",1917,"Unf",1,280,"TA","TA","N",0,103,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal",118180.087433333
1820,30,"C (all)",NA,3300,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,3,1910,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,624,624,"GasA","Ex","Y","SBrkr",816,0,0,816,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd",NA,NA,NA,0,0,NA,NA,"N",0,33,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",77282.3920666667
1821,50,"RM",60,5400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,6,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Fa","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,972,972,"GasA","Ex","Y","SBrkr",1044,0,436,1480,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1920,"Unf",1,207,"Fa","TA","Y",0,0,176,0,0,0,NA,NA,NA,0,9,2009,"ConLI","Family",126178.600366667
1822,70,"RM",60,9720,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1910,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,741,741,"GasA","Ex","Y","SBrkr",780,741,0,1521,0,0,1,0,4,1,"Gd",8,"Typ",0,NA,"Detchd",1950,"Unf",3,640,"TA","TA","Y",0,0,238,0,0,0,NA,"MnPrv",NA,0,9,2009,"WD","Normal",156493.583366667
1823,30,"C (all)",72,9392,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",3,3,1900,1950,"Mansard","CompShg","AsbShng","AsbShng","None",0,"TA","Fa","CBlock","Fa","TA","No","Unf",0,"Unf",0,245,245,"GasA","TA","N","SBrkr",797,0,0,797,0,0,1,0,2,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,36,94,0,0,0,NA,NA,NA,0,9,2009,"WD","Abnorml",80745.9140333334
1824,30,"RL",NA,6615,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",6,6,1923,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1022,1022,"GasA","TA","N","FuseA",1432,0,0,1432,0,0,1,0,3,1,"Gd",6,"Typ",1,"Gd","BuiltIn",1923,"Unf",1,216,"Fa","TA","Y",266,61,0,0,0,0,NA,"GdWo",NA,0,9,2009,"WD","Normal",134636.404366667
1825,70,"RL",50,4960,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Norm","1Fam","1.5Fin",5,7,1930,1982,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,297,297,"GasA","Ex","Y","SBrkr",1001,653,0,1654,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1955,"Unf",1,336,"TA","TA","N",244,60,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal",145990.2938
1826,50,"RM",60,6000,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1924,1950,"Gable","CompShg","Stucco","Stucco","BrkFace",444,"TA","TA","BrkTil","TA","TA","No","Rec",220,"Unf",0,248,468,"GasA","Gd","Y","SBrkr",822,320,0,1142,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1924,"Fin",1,320,"TA","TA","Y",0,0,98,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",98243.9152
1827,30,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,6,1925,1999,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","Gd","Y","SBrkr",995,0,0,995,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1926,"Unf",1,264,"TA","TA","Y",0,15,51,0,0,0,NA,"MnPrv",NA,0,3,2009,"WD","Abnorml",108199.964133333
1828,50,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1938,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Fa","No","LwQ",273,"Unf",0,679,952,"GasA","TA","Y","FuseA",994,588,0,1582,0,0,2,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1938,"Unf",1,250,"Fa","TA","Y",189,0,34,150,0,0,NA,NA,NA,0,2,2009,"WD","Normal",136693.179366667
1829,30,"RM",50,8635,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,5,1925,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No","LwQ",134,"Unf",0,938,1072,"GasA","TA","Y","SBrkr",1072,0,0,1072,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1982,"Unf",5,1184,"Fa","TA","P",0,0,105,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal",111858.9598
1830,70,"RM",57,8094,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,6,1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,1048,1048,"GasA","Gd","Y","FuseA",1048,720,0,1768,0,0,2,0,3,1,"TA",8,"Typ",0,NA,"Detchd",1930,"Unf",2,576,"Fa","Fa","Y",0,0,150,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",139678.759433333
